"","FID","FID_allNY_","Field1","X","Species","Date","Month","Day","Year","Week","Lat","Long","Method","FID_allNY1","FID_allNY_10km","Id","Shape_Leng","Shape_Area","FID_","Deciduous","bobcat","fisher","duplicate"
"226",225,1430,71711,92315,"Canis latrans","11/7/19",11,7,2019,44,41.16464,-73.62547,"Snapshot USA - 2019; emammal.si.edu",5657,5658,0,11330.20883,7261809.34,5658,116.466361,0.554901821,0.980879711,FALSE
"227",226,1439,71787,92391,"Canis latrans","10/15/19",10,15,2019,41,41.16598,-73.62167,"Snapshot USA - 2019; emammal.si.edu",5657,5658,0,11330.20883,7261809.34,5658,116.466361,0.554901821,0.980879711,FALSE
"229",228,698,3132,3132,"Canis latrans","9/22/19",9,22,2019,37,41.169557,-74.076786,"GBIF",770,771,0,12649.1108,10000000.25,771,107.024013,0.144741047,0.61669976,FALSE
"232",231,1419,71600,92204,"Canis latrans","10/10/19",10,10,2019,40,41.16982,-73.61371,"Snapshot USA - 2019; emammal.si.edu",5657,5658,0,11330.20883,7261809.34,5658,116.466361,0.554901821,0.980879711,FALSE
"234",233,71,2321,2321,"Canis latrans","4/27/21",4,27,2021,16,41.170162,-74.042199,"GBIF",6895,6896,0,12649.1106,9999999.937,6896,98.54003657,0.167151364,0.651041868,FALSE
"237",236,820,3284,3284,"Canis latrans","2/21/17",2,21,2017,7,41.175452,-73.600493,"GBIF",12438,12439,0,12649.1106,9999999.937,12439,125.2848747,0.682115339,0.977262025,FALSE
"238",237,110,2360,2360,"Canis latrans","7/31/17",7,31,2017,30,41.177999,-73.602851,"GBIF",12438,12439,0,12649.1106,9999999.937,12439,125.2848747,0.682115339,0.977262025,FALSE
"239",238,1666,81462,102066,"Canis latrans","1/1/06",1,1,2006,0,41.18135,-73.72997,"NYSM: PRESERVED_SPECIMEN; via gbif.org",11815,11816,0,12649.1106,9999999.937,11816,91.23343527,0.161284968,0.695540083,FALSE
"241",240,748,3212,3212,"Canis latrans","10/30/19",10,30,2019,43,41.18194,-73.891854,"GBIF",1110,1111,0,12649.1106,9999999.937,1111,58.31384542,0.05982351,0.481563232,FALSE
"242",241,95,2345,2345,"Canis latrans","7/14/19",7,14,2019,27,41.183883,-73.69645,"GBIF",10590,10591,0,12649.1108,10000000.25,10591,90.56830109,0.523667251,0.921146255,FALSE
"243",242,96,2346,2346,"Canis latrans","1/27/21",1,27,2021,3,41.183939,-73.893314,"GBIF",1110,1111,0,12649.1106,9999999.937,1111,58.31384542,0.05982351,0.481563232,FALSE
"244",243,31,2281,2281,"Canis latrans","2/27/21",2,27,2021,8,41.188867,-73.670638,"GBIF",10590,10591,0,12649.1108,10000000.25,10591,90.56830109,0.523667251,0.921146255,FALSE
"245",244,1414,71397,92001,"Canis latrans","9/15/19",9,15,2019,36,41.18929,-73.62142,"Snapshot USA - 2019; emammal.si.edu",12438,12439,0,12649.1106,9999999.937,12439,125.2848747,0.682115339,0.977262025,FALSE
"246",245,1415,71408,92012,"Canis latrans","10/4/19",10,4,2019,39,41.18929,-73.62142,"Snapshot USA - 2019; emammal.si.edu",12438,12439,0,12649.1106,9999999.937,12439,125.2848747,0.682115339,0.977262025,FALSE
"247",246,1416,71414,92018,"Canis latrans","10/15/19",10,15,2019,41,41.18929,-73.62142,"Snapshot USA - 2019; emammal.si.edu",12438,12439,0,12649.1106,9999999.937,12439,125.2848747,0.682115339,0.977262025,FALSE
"248",247,1412,71380,91984,"Canis latrans","10/27/19",10,27,2019,42,41.19232,-73.6233,"Snapshot USA - 2019; emammal.si.edu",12438,12439,0,12649.1106,9999999.937,12439,125.2848747,0.682115339,0.977262025,FALSE
"249",248,1413,71383,91987,"Canis latrans","10/29/19",10,29,2019,43,41.19232,-73.6233,"Snapshot USA - 2019; emammal.si.edu",12438,12439,0,12649.1106,9999999.937,12439,125.2848747,0.682115339,0.977262025,FALSE
"250",249,727,3191,3191,"Canis latrans","1/6/19",1,6,2019,0,41.202153,-74.166693,"GBIF",8482,8483,0,12649.1106,9999999.937,8483,62.02596157,0.412373415,0.851550218,FALSE
"251",250,792,3256,3256,"Canis latrans","2/13/20",2,13,2020,6,41.203515,-73.661329,"GBIF",11858,11859,0,12649.1106,9999999.937,11859,131.5521171,0.509042224,0.977897093,FALSE
"253",252,91,2341,2341,"Canis latrans","2/7/19",2,7,2019,5,41.204818,-74.242217,"GBIF",92,93,0,12649.1106,9999999.937,93,44.25654403,0.344381019,0.792030883,FALSE
"254",253,43,2293,2293,"Canis latrans","2/7/19",2,7,2019,5,41.208847,-74.241967,"GBIF",9652,9653,0,12649.1106,9999999.937,9653,48.44560362,0.40181603,0.857606816,FALSE
"256",255,872,3338,3338,"Canis latrans","4/11/19",4,11,2019,14,41.20967,-73.852893,"GBIF",3379,3380,0,12649.1106,9999999.937,3380,75.04347305,0.503355758,0.912336919,FALSE
"257",256,836,3300,3300,"Canis latrans","2/23/17",2,23,2017,7,41.209985,-73.705081,"GBIF",10488,10489,0,12649.1108,10000000.25,10489,135.0840903,0.443059528,0.949295423,FALSE
"258",257,54,2304,2304,"Canis latrans","7/8/15",7,8,2015,26,41.212302,-73.804178,"GBIF",4897,4898,0,12649.1106,9999999.937,4898,116.5182453,0.614820059,0.955502809,FALSE
"260",259,20,2270,2270,"Canis latrans","7/11/22",7,11,2022,27,41.226293,-74.092729,"GBIF",8609,8610,0,12649.1106,9999999.937,8610,78.13155843,0.531698463,0.896886333,FALSE
"261",260,1401,71274,91878,"Canis latrans","5/24/12",5,24,2012,20,41.22636,-73.59489,"Carnivore Behavior in Westchester County; emammal.si.edu",9002,9003,0,12649.1106,9999999.937,9003,116.6786614,0.565495864,0.929229263,FALSE
"262",261,1402,71278,91882,"Canis latrans","5/28/12",5,28,2012,21,41.22636,-73.59489,"Carnivore Behavior in Westchester County; emammal.si.edu",9002,9003,0,12649.1106,9999999.937,9003,116.6786614,0.565495864,0.929229263,FALSE
"263",262,62,2312,2312,"Canis latrans","1/12/19",1,12,2019,1,41.228345,-73.670863,"GBIF",10488,10489,0,12649.1108,10000000.25,10489,135.0840903,0.443059528,0.949295423,FALSE
"264",263,1405,71298,91902,"Canis latrans","7/28/12",7,28,2012,29,41.22998,-73.59408,"Carnivore Behavior in Westchester County; emammal.si.edu",9002,9003,0,12649.1106,9999999.937,9003,116.6786614,0.565495864,0.929229263,FALSE
"265",264,1406,71300,91904,"Canis latrans","7/30/12",7,30,2012,30,41.22998,-73.59408,"Carnivore Behavior in Westchester County; emammal.si.edu",9002,9003,0,12649.1106,9999999.937,9003,116.6786614,0.565495864,0.929229263,FALSE
"266",265,1407,71307,91911,"Canis latrans","8/5/12",8,5,2012,31,41.22998,-73.59408,"Carnivore Behavior in Westchester County; emammal.si.edu",9002,9003,0,12649.1106,9999999.937,9003,116.6786614,0.565495864,0.929229263,FALSE
"267",266,1408,71319,91923,"Canis latrans","8/17/12",8,17,2012,32,41.22998,-73.59408,"Carnivore Behavior in Westchester County; emammal.si.edu",9002,9003,0,12649.1106,9999999.937,9003,116.6786614,0.565495864,0.929229263,FALSE
"268",267,1409,71332,91936,"Canis latrans","8/25/12",8,25,2012,33,41.22998,-73.59408,"Carnivore Behavior in Westchester County; emammal.si.edu",9002,9003,0,12649.1106,9999999.937,9003,116.6786614,0.565495864,0.929229263,FALSE
"269",268,1410,71334,91938,"Canis latrans","8/26/12",8,26,2012,34,41.22998,-73.59408,"Carnivore Behavior in Westchester County; emammal.si.edu",9002,9003,0,12649.1106,9999999.937,9003,116.6786614,0.565495864,0.929229263,FALSE
"271",270,1403,71294,91898,"Canis latrans","7/24/12",7,24,2012,29,41.23104,-73.59327,"Carnivore Behavior in Westchester County; emammal.si.edu",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"273",272,1395,71186,91790,"Canis latrans","2/12/12",2,12,2012,6,41.23108,-73.60123,"Carnivore Behavior in Westchester County; emammal.si.edu",10007,10008,0,12649.1106,9999999.937,10008,77.01997481,0.410943178,0.862909379,FALSE
"274",273,1398,71249,91853,"Canis latrans","11/28/11",11,28,2011,47,41.23166,-73.59658,"Carnivore Behavior in Westchester County; emammal.si.edu",10007,10008,0,12649.1106,9999999.937,10008,77.01997481,0.410943178,0.862909379,FALSE
"275",274,1400,71254,91858,"Canis latrans","12/5/11",12,5,2011,48,41.23166,-73.59658,"Carnivore Behavior in Westchester County; emammal.si.edu",10007,10008,0,12649.1106,9999999.937,10008,77.01997481,0.410943178,0.862909379,FALSE
"276",275,1397,71244,91848,"Canis latrans","11/24/11",11,24,2011,46,41.23182,-73.59399,"Carnivore Behavior in Westchester County; emammal.si.edu",10007,10008,0,12649.1106,9999999.937,10008,77.01997481,0.410943178,0.862909379,FALSE
"278",277,1396,71210,91814,"Canis latrans","7/20/12",7,20,2012,28,41.23192,-73.59966,"Carnivore Behavior in Westchester County; emammal.si.edu",10007,10008,0,12649.1106,9999999.937,10008,77.01997481,0.410943178,0.862909379,FALSE
"279",278,1389,71115,91719,"Canis latrans","8/21/12",8,21,2012,33,41.23244,-73.59388,"Carnivore Behavior in Westchester County; emammal.si.edu",10007,10008,0,12649.1106,9999999.937,10008,77.01997481,0.410943178,0.862909379,FALSE
"280",279,1364,70972,91576,"Canis latrans","5/29/12",5,29,2012,21,41.23317,-73.60374,"Carnivore Behavior in Westchester County; emammal.si.edu",10007,10008,0,12649.1106,9999999.937,10008,77.01997481,0.410943178,0.862909379,FALSE
"283",282,1373,71041,91645,"Canis latrans","4/29/12",4,29,2012,17,41.23362,-73.59409,"Carnivore Behavior in Westchester County; emammal.si.edu",10007,10008,0,12649.1106,9999999.937,10008,77.01997481,0.410943178,0.862909379,FALSE
"284",283,1366,70987,91591,"Canis latrans","7/14/12",7,14,2012,27,41.23389,-73.60098,"Carnivore Behavior in Westchester County; emammal.si.edu",10007,10008,0,12649.1106,9999999.937,10008,77.01997481,0.410943178,0.862909379,FALSE
"286",285,40,2290,2290,"Canis latrans","2/1/17",2,1,2017,4,41.233978,-73.528696,"GBIF",9822,9823,0,12500.35698,9965926.959,9823,129.7935103,0.540923393,0.897999961,FALSE
"288",287,1362,70941,91545,"Canis latrans","2/19/12",2,19,2012,7,41.23401,-73.60287,"Carnivore Behavior in Westchester County; emammal.si.edu",10007,10008,0,12649.1106,9999999.937,10008,77.01997481,0.410943178,0.862909379,FALSE
"294",293,1376,71057,91661,"Canis latrans","5/6/12",5,6,2012,18,41.23479,-73.5946,"Carnivore Behavior in Westchester County; emammal.si.edu",10007,10008,0,12649.1106,9999999.937,10008,77.01997481,0.410943178,0.862909379,FALSE
"295",294,1372,71037,91641,"Canis latrans","4/27/12",4,27,2012,16,41.23579,-73.59473,"Carnivore Behavior in Westchester County; emammal.si.edu",10007,10008,0,12649.1106,9999999.937,10008,77.01997481,0.410943178,0.862909379,FALSE
"299",298,1384,71088,91692,"Canis latrans","7/24/12",7,24,2012,29,41.23644,-73.59562,"Carnivore Behavior in Westchester County; emammal.si.edu",10007,10008,0,12649.1106,9999999.937,10008,77.01997481,0.410943178,0.862909379,FALSE
"301",300,1386,71095,91699,"Canis latrans","8/1/12",8,1,2012,30,41.23644,-73.59562,"Carnivore Behavior in Westchester County; emammal.si.edu",10007,10008,0,12649.1106,9999999.937,10008,77.01997481,0.410943178,0.862909379,FALSE
"302",301,1387,71100,91704,"Canis latrans","8/5/12",8,5,2012,31,41.23644,-73.59562,"Carnivore Behavior in Westchester County; emammal.si.edu",10007,10008,0,12649.1106,9999999.937,10008,77.01997481,0.410943178,0.862909379,FALSE
"305",304,1378,71063,91667,"Canis latrans","5/24/12",5,24,2012,20,41.23658,-73.59549,"Carnivore Behavior in Westchester County; emammal.si.edu",10007,10008,0,12649.1106,9999999.937,10008,77.01997481,0.410943178,0.862909379,FALSE
"308",307,1381,71076,91680,"Canis latrans","6/3/12",6,3,2012,22,41.23658,-73.59549,"Carnivore Behavior in Westchester County; emammal.si.edu",10007,10008,0,12649.1106,9999999.937,10008,77.01997481,0.410943178,0.862909379,FALSE
"310",309,1391,71141,91745,"Canis latrans","12/13/11",12,13,2011,49,41.23793,-73.56883,"Carnivore Behavior in Westchester County; emammal.si.edu",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"311",310,1393,71151,91755,"Canis latrans","12/24/11",12,24,2011,51,41.23793,-73.56883,"Carnivore Behavior in Westchester County; emammal.si.edu",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"313",312,1394,71157,91761,"Canis latrans","5/11/12",5,11,2012,18,41.2397,-73.56701,"Carnivore Behavior in Westchester County; emammal.si.edu",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"314",313,29,2279,2279,"Canis latrans","4/4/19",4,4,2019,13,41.244011,-73.588857,"GBIF",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"315",314,64,2314,2314,"Canis latrans","3/30/19",3,30,2019,12,41.244011,-73.588857,"GBIF",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"316",315,614,3009,3009,"Canis latrans","4/11/19",4,11,2019,14,41.244011,-73.588857,"GBIF",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"318",317,1356,70903,91507,"Canis latrans","5/14/12",5,14,2012,19,41.24468,-73.56645,"Carnivore Behavior in Westchester County; emammal.si.edu",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"321",320,1360,70917,91521,"Canis latrans","5/20/12",5,20,2012,20,41.24468,-73.56645,"Carnivore Behavior in Westchester County; emammal.si.edu",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"322",321,1345,70767,91371,"Canis latrans","6/7/12",6,7,2012,22,41.2448,-73.58528,"Carnivore Behavior in Westchester County; emammal.si.edu",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"323",322,1346,70773,91377,"Canis latrans","6/10/12",6,10,2012,23,41.2448,-73.58528,"Carnivore Behavior in Westchester County; emammal.si.edu",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"324",323,1332,70722,91326,"Canis latrans","1/13/12",1,13,2012,1,41.24493,-73.58494,"Carnivore Behavior in Westchester County; emammal.si.edu",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"325",324,1331,70715,91319,"Canis latrans","1/2/12",1,2,2012,0,41.24495,-73.58693,"Carnivore Behavior in Westchester County; emammal.si.edu",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"326",325,1352,70852,91456,"Canis latrans","4/19/12",4,19,2012,15,41.24618,-73.58415,"Carnivore Behavior in Westchester County; emammal.si.edu",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"327",326,1353,70855,91459,"Canis latrans","4/23/12",4,23,2012,16,41.24618,-73.58415,"Carnivore Behavior in Westchester County; emammal.si.edu",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"328",327,1333,70725,91329,"Canis latrans","1/16/12",1,16,2012,2,41.2464,-73.59052,"Carnivore Behavior in Westchester County; emammal.si.edu",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"331",330,1341,70750,91354,"Canis latrans","4/11/12",4,11,2012,14,41.24665,-73.59082,"Carnivore Behavior in Westchester County; emammal.si.edu",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"337",336,1337,70734,91338,"Canis latrans","2/27/12",2,27,2012,8,41.24723,-73.59266,"Carnivore Behavior in Westchester County; emammal.si.edu",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"339",338,1339,70745,91349,"Canis latrans","3/5/12",3,5,2012,9,41.24723,-73.59266,"Carnivore Behavior in Westchester County; emammal.si.edu",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"341",340,1351,70848,91452,"Canis latrans","3/16/12",3,16,2012,10,41.2473,-73.57437,"Carnivore Behavior in Westchester County; emammal.si.edu",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"343",342,1336,70732,91336,"Canis latrans","2/24/12",2,24,2012,7,41.24791,-73.58603,"Carnivore Behavior in Westchester County; emammal.si.edu",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"364",363,1153,64822,85426,"Canis latrans","12/24/19",12,24,2019,51,41.25509,-73.902,"NYS Nuisance Wildlife Complaint",8306,8307,0,12649.1106,9999999.937,8307,122.6949717,0.402192069,0.856033228,FALSE
"365",364,1328,70684,91288,"Canis latrans","12/22/11",12,22,2011,50,41.25512,-73.57246,"Carnivore Behavior in Westchester County; emammal.si.edu",9064,9065,0,12649.1106,9999999.937,9065,75.85979431,0.562950738,0.895481762,FALSE
"368",367,594,2988,2988,"Canis latrans","7/16/19",7,16,2019,28,41.256262,-72.02929,"GBIF",5035,5036,0,6603.643588,1136700.106,5036,58.85457904,0.028936319,0.289142383,FALSE
"373",372,1305,70548,91152,"Canis latrans","6/20/12",6,20,2012,24,41.26272,-73.58055,"Carnivore Behavior in Westchester County; emammal.si.edu",10015,10016,0,12649.1108,10000000.25,10016,117.3278163,0.446894057,0.88900713,FALSE
"374",373,1306,70558,91162,"Canis latrans","7/4/12",7,4,2012,26,41.26272,-73.58055,"Carnivore Behavior in Westchester County; emammal.si.edu",10015,10016,0,12649.1108,10000000.25,10016,117.3278163,0.446894057,0.88900713,FALSE
"375",374,1295,70450,91054,"Canis latrans","11/6/11",11,6,2011,44,41.26275,-73.5896,"Carnivore Behavior in Westchester County; emammal.si.edu",10015,10016,0,12649.1108,10000000.25,10016,117.3278163,0.446894057,0.88900713,FALSE
"376",375,1304,70529,91133,"Canis latrans","1/29/12",1,29,2012,4,41.26294,-73.57815,"Carnivore Behavior in Westchester County; emammal.si.edu",10015,10016,0,12649.1108,10000000.25,10016,117.3278163,0.446894057,0.88900713,FALSE
"377",376,1299,70479,91083,"Canis latrans","1/27/12",1,27,2012,3,41.26313,-73.59257,"Carnivore Behavior in Westchester County; emammal.si.edu",10015,10016,0,12649.1108,10000000.25,10016,117.3278163,0.446894057,0.88900713,FALSE
"379",378,1296,70462,91066,"Canis latrans","11/15/11",11,15,2011,45,41.26336,-73.59427,"Carnivore Behavior in Westchester County; emammal.si.edu",274,275,0,12649.1108,10000000.25,275,114.1597697,0.415135238,0.879846482,FALSE
"382",381,1291,70434,91038,"Canis latrans","3/31/12",3,31,2012,12,41.26455,-73.60009,"Carnivore Behavior in Westchester County; emammal.si.edu",274,275,0,12649.1108,10000000.25,275,114.1597697,0.415135238,0.879846482,FALSE
"383",382,1292,70436,91040,"Canis latrans","4/2/12",4,2,2012,13,41.26455,-73.60009,"Carnivore Behavior in Westchester County; emammal.si.edu",274,275,0,12649.1108,10000000.25,275,114.1597697,0.415135238,0.879846482,FALSE
"384",383,1289,70427,91031,"Canis latrans","11/10/11",11,10,2011,44,41.265,-73.60004,"Carnivore Behavior in Westchester County; emammal.si.edu",274,275,0,12649.1108,10000000.25,275,114.1597697,0.415135238,0.879846482,FALSE
"385",384,1290,70430,91034,"Canis latrans","11/20/11",11,20,2011,46,41.265,-73.60004,"Carnivore Behavior in Westchester County; emammal.si.edu",274,275,0,12649.1108,10000000.25,275,114.1597697,0.415135238,0.879846482,FALSE
"386",385,734,3198,3198,"Canis latrans","10/26/20",10,26,2020,42,41.265733,-73.691748,"GBIF",5727,5728,0,12649.111,10000000.57,5728,115.4192155,0.458026566,0.89018317,FALSE
"387",386,1294,70447,91051,"Canis latrans","11/1/11",11,1,2011,43,41.26619,-73.5911,"Carnivore Behavior in Westchester County; emammal.si.edu",10015,10016,0,12649.1108,10000000.25,10016,117.3278163,0.446894057,0.88900713,FALSE
"390",389,767,3231,3231,"Canis latrans","10/20/20",10,20,2020,41,41.266893,-71.986077,"GBIF",13047,13048,0,13041.28244,4276747.716,13048,137.9551821,0.289893625,0.748740453,FALSE
"391",390,1293,70442,91046,"Canis latrans","10/26/11",10,26,2011,42,41.26791,-73.5954,"Carnivore Behavior in Westchester County; emammal.si.edu",274,275,0,12649.1108,10000000.25,275,114.1597697,0.415135238,0.879846482,FALSE
"392",391,1302,70503,91107,"Canis latrans","4/1/12",4,1,2012,13,41.26806,-73.59258,"Carnivore Behavior in Westchester County; emammal.si.edu",10015,10016,0,12649.1108,10000000.25,10016,117.3278163,0.446894057,0.88900713,FALSE
"393",392,1272,70378,90982,"Canis latrans","1/28/12",1,28,2012,3,41.26825,-73.59508,"Carnivore Behavior in Westchester County; emammal.si.edu",274,275,0,12649.1108,10000000.25,275,114.1597697,0.415135238,0.879846482,FALSE
"394",393,1273,70382,90986,"Canis latrans","2/2/12",2,2,2012,4,41.26825,-73.59508,"Carnivore Behavior in Westchester County; emammal.si.edu",274,275,0,12649.1108,10000000.25,275,114.1597697,0.415135238,0.879846482,FALSE
"401",400,1280,70398,91002,"Canis latrans","6/26/12",6,26,2012,25,41.26981,-73.58564,"Carnivore Behavior in Westchester County; emammal.si.edu",10015,10016,0,12649.1108,10000000.25,10016,117.3278163,0.446894057,0.88900713,FALSE
"403",402,1286,70419,91023,"Canis latrans","2/5/12",2,5,2012,5,41.26981,-73.583,"Carnivore Behavior in Westchester County; emammal.si.edu",10015,10016,0,12649.1108,10000000.25,10016,117.3278163,0.446894057,0.88900713,FALSE
"405",404,1283,70410,91014,"Canis latrans","11/15/11",11,15,2011,45,41.27026,-73.58386,"Carnivore Behavior in Westchester County; emammal.si.edu",10015,10016,0,12649.1108,10000000.25,10016,117.3278163,0.446894057,0.88900713,FALSE
