FID,plot_id,Open.Water,Developed.Open,Developed.Low,Developed.Mid,Developed.High,Barren,Deciduous,Coniferous,Mixed,Scrub,Grassland,Pasture,Cultivated.Crops,Woody.Wetlands,Herbaceus.Wetlands,road_density,elevation,forest_edge,X,Y,random,PO_join_count_truncated
109,110,0.00062961,0.026893326,0.009624033,0.001259219,0.000269833,0,0.376866343,0.050818493,0.302212628,0.003148048,0.001169275,0.167566109,0.003867602,0.053157043,0.002518439,1.465041995,495.0777588,40.92462673,508780.0032,4702861.298,0.69963,0
110,111,9.00E-05,0.05282102,0.015747323,0.001259786,0.000269954,0.001799694,0.482857914,0.009358409,0.23153064,0.006478899,0.000899847,0.161432556,0.032394493,0.002699541,0.000359939,1.908014894,502.3124084,56.18044932,341179.2873,4680725.354,0.25643771,0
111,112,0.048111511,0.072571942,0.069784173,0.053327338,0.047302158,0.001618705,0.026798561,0.007553957,0.379946043,0.016546763,0.007823741,0.111960432,0.036600719,0.09955036,0.020503597,3.906115055,36.81604385,79.82613909,600486.0554,4715510.408,0.557677546,1
112,113,0.001079234,0.043439158,0.009982912,0.002158467,0.000179872,0,0.343196331,0.036783883,0.105405162,0.001978595,0.000719489,0.17474593,0.112600054,0.159636658,0.008094253,1.470347404,428.6430969,43.37920077,515104.5586,4728159.519,0.630568346,0
113,114,0.017804154,0.027335671,0.010071037,0.004675839,0.00026976,0.013398076,0.28064023,0.325690136,0.083175973,0.059527021,0.014477115,0.015825915,0.002427839,0.139915475,0.004765758,0.874825835,228.98172,90.72925097,473994.949,4902084.79,0.820939648,0
114,115,0,0.031207842,0.011152082,0.00233834,0.000179872,0,0.341487544,0.002428276,0.017717421,0.003417574,0.007015019,0.4530983,0.088766975,0.03453548,0.006655275,1.51247406,355.2919922,58.42851575,527753.6692,4740808.629,0.734195328,0
115,116,0.013231323,0.02790279,0.003330333,0.000810081,0,0,0.418451845,0.113321332,0.280558056,0.003150315,0,0.110621062,0.021152115,0.001710171,0.005760576,1.396611333,450.7255249,34.59345935,300069.6777,4677563.076,0.60285528,6
116,117,0.817102779,0.006833918,0.003956479,0.0008992,0,0,0.115097563,0.037316788,0.002607679,0.002068159,0.002068159,0.010790397,0,0.00125888,0,0.687762856,37.02535629,15.88586158,628946.5544,4930545.289,0.703067309,0
117,118,0.022927531,0,0,0,0,0,0.654378709,0.122459989,0.041269556,0.007192951,0.000809207,0,0,0.15015285,0.000809207,0.384462297,565.1981812,46.78415153,530915.9469,4870462.013,0.824034672,0
118,119,0.000269833,0.030221263,0.008184925,0.001259219,0.000269833,0.000809498,0.337740601,0.049469329,0.294657312,0.006206152,0.0046771,0.242309768,0,0.020507285,0.003417881,1.403705955,528.3095703,54.92594591,473994.949,4680725.354,0.586903409,0
119,120,0.001079137,8.99E-05,0,0,0,0,0.379046763,0.293615108,0.279946043,0.032823741,0.004586331,0,0,0.007643885,0.001169065,0.450924069,797.1552124,22.72182254,578350.1118,4895760.235,0.086506974,0
120,121,0.006927575,0.017813765,0.012235717,0.003058929,0.000269906,0.000899685,0.38731444,0.098155646,0.049662618,0.010796221,0.014664867,0.305982906,0.059379217,0.020242915,0.012595592,0.850009799,221.2446747,71.13510271,638433.3873,4800891.905,0.27402528,0
121,122,0.110941155,0.038150081,0.035990642,0.008637754,0.000899766,0.000359906,0.066942595,0.001349649,0.107971927,0.053716034,0.000359906,0.267950333,0.303491092,0.001619579,0.001619579,1.458829761,178.2266998,41.59918421,360152.9533,4721834.963,0.735069651,0
122,123,0.083985253,0.055031022,0.007463358,0.005305278,0.0004496,0.00080928,0.226688247,0.333603093,0.068608938,0.038935348,0.023109433,0.001798399,0,0.153493391,0.00071936,0.869158089,441.8519592,93.66663669,486644.0597,4819865.571,0.285330116,0
123,124,0.014140322,0.062775826,0.031703143,0.01864361,0.006484734,0.00126092,0.106367648,0.000720526,0.033324327,0.002882104,0.000720526,0.085832658,0.573718815,0.058542736,0.002882104,2.037769318,198.4538574,43.98210694,268446.9011,4766106.851,0.165226595,1
124,125,0.007921505,0.117022234,0.01242236,0.004590872,0.001350257,0.003240616,0.239625529,0.029615627,0.286974525,0.004770906,0.00216041,0.237015033,0.04194797,0.007111351,0.004230804,1.450555325,439.4186096,75.46433822,315881.066,4661751.688,0.93927136,0
125,126,0.021944419,0.000179872,0,0,0,8.99E-05,0.297508769,0.291483047,0.017177804,0.002518212,0.000269808,0,0,0.362622538,0.006205594,0.360377312,516.161499,64.48421621,556214.1682,4883111.124,0.59973398,0
126,127,0.01762907,0.004137435,0.001169275,0.001079331,0,0.000359777,0.66162979,0.132397913,0.087875517,0.00296816,0.002158662,0,0,0.085896744,0.002698327,0.422441334,565.5090942,35.52797266,556214.1682,4851488.347,0.046936784,0
127,128,0.002517986,0.067266187,0.037769784,0.012320144,0.00323741,0.001888489,0.475179856,0.000269784,0.011960432,0.012320144,0.010791367,0.213669065,0.004316547,0.14397482,0.002517986,3.097565889,140.9041748,91.60671463,572025.5564,4601668.412,0.293889121,0
128,129,0.141431397,0.04288797,0.003776299,0.002337709,0.000179824,0.012947312,0.228286279,0.309027153,0.159323863,0.009890307,0.01240784,0.000719295,0.001078943,0.060870347,0.014835461,1.059221864,389.2923889,67.94341545,496130.8926,4797729.627,0.262452778,0
129,130,0.005396169,0,0,0,0,0,0.593488623,0.043259286,0.249213059,0.009353359,0.000719489,0.000269808,0,0.094073208,0.004226999,0.454596668,578.4244995,38.76247864,496130.8926,4845163.792,0.506868375,0
130,131,0.010167356,0.046877812,0.018445204,0.006928199,0.000629836,0,0.352258413,0.014666187,0.464459241,0.002069462,0.001259672,0.036620479,0,0.043548677,0.002069462,1.817684531,425.1591187,72.13124588,622621.9991,4721834.963,0.349379912,1
131,132,0.001261261,0.020630631,0.003063063,0.000630631,0,0,0.41036036,0.038108108,0.083873874,0.014504505,9.01E-05,0.135855856,0.21036036,0.076576577,0.004684685,1.349663496,540.9621582,57.2972973,236824.1245,4721834.963,0.755312317,0
132,133,0.010160957,0.007013758,0.005575038,0.002337919,8.99E-05,8.99E-05,0.754788238,0.039564787,0.135599317,0.001708479,0.001978239,0.00098912,0.006743998,0.03219135,0.00116896,0.50377202,479.7667236,24.3683122,505617.7256,4804054.183,0.172190682,0
133,134,0.001081568,0.127895448,0.067417756,0.019287968,0.004776927,0,0.120684993,0.004326273,0.074357819,0.001171699,0.00261379,0.242091032,0.265975665,0.066246057,0.002073006,2.890350819,258.8221741,64.47348656,189389.9596,4734484.074,0.100194448,0
134,135,0.007733118,0.045769265,0.008812157,0.001798399,8.99E-05,0,0.439079219,0.054941102,0.116356443,8.99E-05,0.007103678,0.25087672,0.011599676,0.050624944,0.005125438,1.606113195,462.7558289,69.02856458,492968.615,4715510.408,0.824605549,0
135,136,0.047220723,0.055405648,0.005036877,0.002158662,0.000719554,0.00827487,0.344666307,0.093092283,0.330724951,0.001888829,0.003777658,0.01061342,0,0.089044792,0.007375427,2.166842699,159.587616,84.5475805,568863.2788,4642778.022,0.212129623,2
136,137,0.007104317,0.037859712,0.011330935,0.003507194,0.001618705,0,0.283183453,0.034532374,0.072392086,0.003776978,0.011510791,0.224460432,0.234622302,0.070953237,0.003147482,1.449162841,399.302124,45.68345324,455021.2831,4737646.352,0.667783004,1
137,138,0.00116896,0.033180469,0.005125438,0.002337919,0.00071936,0,0.410484669,0.049186224,0.181638342,0.00062944,0.00143872,0.15771963,0.034529269,0.108443485,0.013398076,1.494682789,453.6608887,47.53769145,505617.7256,4718672.686,0.591151373,0
138,139,0.004047855,0.0386795,0.032562742,0.003508141,0.000179905,0,0.499505262,0.095979131,0.015381848,0.010524422,0.004857426,0.168930467,0.003957902,0.118197355,0.003688045,1.307154775,130.0873566,80.56729933,410749.3958,4819865.571,0.514806163,0
139,140,0,0.225159608,0.275514792,0.247369841,0.109252765,0.00017984,0.052783023,0.0004496,0.008632317,0.007643198,0.026166712,0.015016635,0,0.028864311,0.002967359,2.648582697,149.2673492,21.43092648,477157.2266,4772431.406,0.106155544,7
140,141,0.000809498,0.141392337,0.129609642,0.035527973,0.005396654,0.000809498,0.133297356,0.138334233,0.142831445,0.003417881,0.004407267,0.028602267,0.01061342,0.223781256,0.001169275,2.351549625,97.44683838,96.72003358,603648.3331,4778755.961,0.707131713,12
141,142,0.004587156,0.01169275,0.000539665,0.000449721,0,0.000899442,0.431462493,0.133027523,0.026443605,0.001978773,0.007915093,0.134826408,0.013671524,0.207501349,0.025004497,1.069731832,448.5488892,75.07345446,464508.116,4810378.738,0.456217874,0
142,143,0.060475162,0.054985601,0.027897768,0.003239741,0.00062995,0.001259899,0.336933045,0.013048956,0.136339093,0.01799856,0.006839453,0.277987761,0.047516199,0.014398848,0.000449964,1.646466255,278.6694031,78.3837293,347503.8426,4699699.02,0.869613003,1
143,144,0.478570784,0.130379861,0.041053866,0.009473969,0.000451141,0.001263196,0.184155914,0.001263196,0.03979067,0.001353424,0.004962555,0.032301723,0.009473969,0.058016782,0.007488947,1.473751307,404.7310486,47.30969352,132468.9617,4680725.354,0.968583912,4
144,145,0.002789024,0.040845704,0.008816914,0.00062978,0.000359874,0,0.354385965,0.068645974,0.118398561,0.005038237,0.003328835,0.310301395,0.050112461,0.035897436,0.000449843,1.557346582,414.3423157,54.16104363,350666.1202,4712348.13,0.429558318,2
145,146,0.00062961,0.063140853,0.005756431,0.000719554,0,0,0.177100198,0.2238712,0.385141212,0.00530671,0.001798885,0.011153085,0,0.125382263,0,1.341885328,256.2961121,77.50194879,559376.4458,4636453.467,0.144541025,2
146,147,0.720003598,0,8.99E-05,0,0,0,0.042633567,0.123853211,0.065749235,0.000899442,0.000899442,0.002878216,0,0.036247527,0.006745818,1.174383998,32.1667099,20.26743419,625784.2767,4943194.4,0.420685651,1
147,148,0.00467668,0,0,0,0,0,0.67847828,0.087867614,0.146775789,0.002967893,0.001079234,0,0,0.071409299,0.006745211,0.295803607,621.9762573,30.36843841,505617.7256,4857812.903,0.730876592,2
148,149,0.010611511,0.027877698,0.004226619,0.001258993,0.000179856,0,0.236960432,0.19955036,0.271043165,0.009352518,0.021852518,0.150179856,0,0.052607914,0.014298561,1.592467546,389.6749878,70.68345324,556214.1682,4737646.352,0.616970785,0
149,150,0.000449721,0,0,0,0,0,0.270372369,0.600647598,0.098398993,0.020417341,8.99E-05,0,0,0.00701565,0.002608383,0.494171768,820.8543091,17.77897703,549889.6129,4864137.458,0.826497009,0
150,151,0.005845324,0.05692446,0.020683453,0.013938849,0.002967626,0,0.197841727,0.105395683,0.150899281,0.003507194,0.003147482,0.212769784,0.092266187,0.11573741,0.01807554,1.425064921,403.341095,61.06115108,505617.7256,4724997.241,0.128400129,0
151,152,0.00153098,0.039805476,0.002971902,0.001080692,9.01E-05,0.001080692,0.442182997,0.12157781,0.153638329,0.004412824,0.001260807,0.212986311,0.002251441,0.014409222,0.000720461,1.267078519,529.8956299,51.48294909,252635.5128,4699699.02,0.447092323,1
152,153,0.000269736,0.048822154,0.009171012,0.00143859,0.000179824,0,0.410357849,0.128933645,0.106096026,0.003236828,0.004585506,0.244110771,0.032188455,0.010249955,0.000359648,1.880144835,240.7458191,51.30971648,470832.6713,4788242.794,0.602589377,0
153,154,0.038395828,0.020052154,0.008272637,0.003956479,0.00017984,0.005844798,0.073914216,0.052603183,0.015556155,0.005754878,0.018433594,0.18901178,0.320744537,0.189461379,0.057818541,1.190863848,229.1739044,34.5892156,467670.3937,4845163.792,0.058405891,0
154,155,0.000450207,0.114172519,0.065460112,0.014316586,0.000900414,0.014226544,0.472267243,0.058797047,0.055375473,0.002431118,0.009364308,0.163155051,0.029083378,0,0,2.228011847,52.91429901,82.02773276,723814.8842,4538422.859,0.165815237,1
155,156,0,0.036594138,0.014745549,0.005844273,0.000269736,0,0.391656177,0.073817659,0.165437871,0.002787268,0.000719295,0.300485524,0.007462687,0.000179824,0,2.471436977,313.5586853,43.96691243,489806.3373,4775593.684,0.100924723,0
156,157,0.009805685,0.076556315,0.09274919,0.0215905,0.002788773,0.000179921,0.216534725,0,0.000449802,0.103094638,0.154192155,0.009445844,0.154462037,0.12279597,0.035354444,1.746640921,198.9011841,67.41033945,347503.8426,4737646.352,0.527167319,1
157,158,0.000360783,0.031117525,0.0105529,0.003517633,0.000270587,0.001803914,0.435825742,0.035717507,0.197528637,0.003607829,0.02552539,0.237485343,0.015964643,0.000270587,0.000450979,1.489512086,503.9504395,54.47821773,151442.6277,4702861.298,0.36836191,3
158,159,0.029711375,0.02584418,0.026127146,0.005093379,0.000377287,0.000943218,0.381909074,0.006885493,0.007168459,0.076400679,0.017732503,0.321731749,0.008488964,0.051688361,0.039898132,1.425552607,96.60630035,97.71741181,413917.0113,4873685.785,0.832458835,13
159,160,0.000990277,0.058516385,0.003961109,0.000630176,0.00018005,0,0.525477134,0.042491898,0.140169247,0.020075621,0.005851638,0.153042852,0.042401873,0.006211739,0,1.579541326,482.3670044,68.50918257,309556.5107,4718672.686,0.752348101,0
160,161,0,0.066168527,0.022236226,0.006031689,0.000990277,0,0.115052215,0.001080302,0.023046453,0.002790781,0.001620454,0.318149082,0.251800504,0.186802305,0.004231185,3.507312775,159.2528687,51.31436802,306394.233,4781918.239,0.080531661,0
161,162,0.002340866,0.074547583,0.024939228,0.003331233,0.0002701,0,0.228234447,0.0005402,0.036463491,0.011524264,0.0008103,0.188709823,0.310614928,0.11389214,0.003781399,3.201843262,191.5102844,80.21968128,287420.567,4762944.573,0.367030582,0
162,163,0,0,0,0,0,0,0.731064764,0.009879254,0.253567508,0,0,0,0,0.005488474,0,0.807766557,401.9117432,4.878643737,624665.4003,4655163.554,0.078890409,1
163,164,0.000629496,0.055305755,0.005845324,0.001708633,0,0.001978417,0.184532374,0.504586331,0.111690647,0.007733813,0.004316547,0.04352518,0,0.076438849,0.001708633,0.722237945,351.4289246,69.51438849,572025.5564,4788242.794,0.415035835,0
164,165,0.000269808,0.04550769,0.008004317,0.002608148,0.000269808,0,0.364331325,0.023203525,0.043798903,0.003237701,0.003597446,0.227268639,0.132206134,0.138231855,0.0074647,1.45008564,135.4807739,72.84827772,404424.8405,4807216.46,0.261944387,0
165,166,0.002794807,0.053371799,0.007032095,0.001352326,0.00018031,0,0.231518211,0.032816444,0.147223224,0.003696358,0.00054093,0.198521457,0.294266138,0.022809232,0.003876668,2.052457333,372.4513855,59.50234403,183065.4043,4724997.241,0.28854134,0
166,167,0.008453237,0.062769784,0.004856115,0.001708633,8.99E-05,0.008183453,0.704316547,0.000899281,0.071582734,0.008633094,0.011870504,0.109352518,0,0.005755396,0.001528777,1.227722764,496.0357971,76.73860911,442372.1724,4655427.133,0.116714253,0
167,168,0.001031508,0.010315079,0.019973743,0.00543886,0.000468867,0,0.342648162,0.013315829,0.075206302,0.00572018,0.010315079,0.328394599,0.072299325,0.101837959,0.013034509,0.897744954,192.9528656,51.13778445,622557.7406,4630142.784,0.221691749,0
168,169,0.005845849,0.003777318,8.99E-05,8.99E-05,0,0,0.624426657,0.036424139,0.06160626,0.014299847,0.000989298,0.000629553,0,0.236891807,0.0149294,0.930626094,351.9495239,50.69400725,511942.2809,4933707.567,0.059688949,0
169,170,0.001529052,0.037236913,0.003957546,0.001888829,0.000179888,0.001079331,0.338010434,0.019427955,0.125562151,0.00701565,0.017449182,0.119266055,0.01529052,0.309857888,0.002248606,0.742260575,305.3655396,78.28146549,578350.1118,4977979.454,0.441834303,2
170,171,0.000449802,0.095178122,0.095717884,0.039942425,0.003418496,0.001979129,0.097876934,0.143486866,0.150143937,0.016732638,0.030406621,0.07970493,0.004498021,0.227599856,0.01286434,2.436177015,127.0425873,99.07640638,590999.2225,4766106.851,0.682862321,1
171,172,0.000450126,0.0653583,0.005671588,0.000630176,0,0,0.578411955,0.033039251,0.148901692,0.00657184,0.004951386,0.082373064,0.073280519,0.000360101,0,1.639509439,560.5484619,63.7978634,290582.8447,4724997.241,0.161440428,0
172,173,0.086960432,0.008633094,8.99E-05,0,0,0,0.519064748,0.188129496,0.021582734,0.031384892,0.002428058,0,0,0.137320144,0.004406475,0.717628539,582.5078735,50.86930456,575187.8341,4952681.233,0.704003522,0
173,174,0,0.033540149,0.002158079,0.0008992,0,0,0.705781854,0.016365435,0.203398975,0.00152864,0.001888319,0.03129215,0,0.002787519,0.00035968,1.030385256,520.7192383,29.76351048,489806.3373,4655427.133,0.617113444,0
174,175,0.004856115,0.030125899,0,0,0,8.99E-05,0.582823741,0.072482014,0.115197842,0.010611511,0.00323741,0,0,0.169784173,0.010791367,0.62187928,405.7975159,74.76019185,508780.0032,4914733.901,0.691272711,0
175,176,0.088447004,0.062533741,0.032301602,0.006298362,0.000449883,0.000719813,0.177703797,0.002879251,0.028252654,0.003689041,0,0.203437106,0.387169336,0.006118409,0,1.748626351,271.1991272,48.7673205,315881.066,4740808.629,0.624323895,0
176,177,0.000809353,0.035701439,0.001348921,0.000899281,8.99E-05,0.001169065,0.556564748,0.019964029,0.304766187,0.004046763,0.003147482,0.058003597,0,0.00881295,0.004676259,1.379561663,531.446167,40.04796163,458183.5607,4668076.243,0.31360276,0
177,178,9.01E-05,0.035212536,0.002521614,0.001440922,0.000810519,0.001260807,0.350684438,0.02629683,0.06934438,0.008915706,0.001080692,0.453620317,0.046920029,0.001801153,0,1.22348702,684.0692139,56.01585014,271609.1788,4664913.966,0.919567474,0
178,179,0.019797525,0.064791901,0.01079865,0.000899888,0,0,0.302587177,0.031046119,0.079190101,0.006074241,0.011473566,0.359955006,0,0.049718785,0.063667042,0.677014768,88.06251526,80.01499813,411028.9842,4904370.078,0.577957508,0
179,180,0.000270343,0.025682617,0.007119041,0.001441831,0,0,0.14697666,0,0.008650987,0.002072632,0,0.099756691,0.420383888,0.286383707,0.001261602,1.052165985,110.9975815,52.92721757,208363.6256,4800891.905,0.012436908,0
180,181,0.008187871,0.286395537,0.184452042,0.034820947,0.001979485,0.000359906,0.055425589,0.011876912,0.108511787,0.001079719,0.00053986,0.050836782,0.001169696,0.226921001,0.027442865,4.852781773,90.42070007,71.71135505,597323.7778,4743970.907,0.96980667,9
181,182,0.007749842,0.056772101,0.013517167,0.003334234,0.00081103,0.000180229,0.171938362,0.00081103,0.024781472,0.00243309,0.002883662,0.228620348,0.093268451,0.26962242,0.123276561,1.747111559,183.8090057,73.89384518,214688.1809,4778755.961,0.243621594,3
182,183,0.005125899,0.061870504,0.012140288,0.001438849,0.000269784,0,0.495413669,0.051708633,0.177697842,0.006384892,0.000269784,0.109442446,0.001888489,0.072482014,0.003866906,1.427458525,627.3145142,82.01438849,534078.2245,4702861.298,0.060852669,0
183,184,0.000180213,0.04829699,0.018111371,0.002342764,0.000180213,0,0.078933141,0.000540638,0.013876374,0.000360425,0,0.152730222,0.502252658,0.174626059,0.007568931,1.377022862,190.5672455,38.53547186,224175.0138,4785080.517,0.998515219,1
184,185,0.001978417,0.041546763,0.027248201,0.019154676,0.004946043,0.039298561,0.040827338,0.019514388,0.225089928,0.000989209,0.001978417,0.374280576,0.176438849,0.021223022,0.005485612,1.940758348,171.8008575,63.00959233,568863.2788,4750295.462,0.306950523,0
185,186,0.001799208,0.076286434,0.083123426,0.044980209,0.008996042,0.000269881,0.41165887,0.000809644,0.008276358,0.00440806,0.021410579,0.210777258,0,0.124325297,0.002878733,3.147439957,78.9152832,101.8351925,594161.5001,4620642.078,0.56704417,4
